source_dataset,survey_year,respondent_id,age,age_band,female,race_ethnicity,education_level,census_region,household_size,household_income_2020_usd,income_is_banded,underserved_200fpl,underserved_method,pov_ratio,savings_behavior_index,financial_knowledge_score,credit_behavior_index,spending_behavior_index,net_worth_2020_usd,financial_assets_age20_2020_usd,debt_age20_2020_usd,asvab_math_verbal_pctile,asvab_math_knowledge,ap_econ_score,sample_type,weight
nlsy97_1997cohort,2000,141,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,731.0,0.0,50.05,0.601,,1,326816
nlsy97_1997cohort,2001,142,20,18-24,1.0,4,2.0,3.0,5.0,124596.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.94,,,,,,0.0,804.0,55.54,0.701,,1,263899
nlsy97_1997cohort,2001,143,20,18-24,0.0,1,2.0,1.0,3.0,52604.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.53,0.0,,,,5260.0,2923.0,1461.0,42.1,0.177,,1,127078
nlsy97_1997cohort,2002,144,20,18-24,0.0,1,2.0,1.0,5.0,178289.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.46,100.0,,,,5702.0,1464.0,1169.0,62.22,0.738,,1,116272
nlsy97_1997cohort,2004,145,20,18-24,0.0,1,2.0,1.0,5.0,247558.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.58,100.0,,,,,,877.0,39.58,,,1,135224
nlsy97_1997cohort,2004,146,20,18-24,0.0,1,2.0,1.0,3.0,147691.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.3,100.0,,,,,15.0,29257.0,18.37,,,1,135224
nlsy97_1997cohort,2004,147,20,18-24,1.0,4,2.0,1.0,1.0,8092.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.6,100.0,,,,,2265.0,4384.0,42.35,,,1,317541
nlsy97_1997cohort,2002,148,20,18-24,1.0,1,1.0,1.0,4.0,29228.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.11,0.0,,,,3653.0,0.0,0.0,,,,1,116180
nlsy97_1997cohort,2003,149,20,18-24,1.0,1,2.0,1.0,2.0,15825.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.91,100.0,,,,,1169.0,14614.0,5.07,,,1,109578
nlsy97_1997cohort,2004,150,20,18-24,0.0,1,2.0,1.0,3.0,19692.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.97,0.0,,,,,10960.0,0.0,12.23,,,1,120418
nlsy97_1997cohort,2002,151,20,18-24,1.0,1,2.0,1.0,3.0,10960.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.53,100.0,,,,5013.0,1578.0,3873.0,19.75,,,1,116180
nlsy97_1997cohort,2002,152,20,18-24,0.0,1,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,4019.0,0.0,27.16,,,1,103541
nlsy97_1997cohort,2000,153,20,18-24,1.0,1,2.0,1.0,7.0,5002.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.13,0.0,,,,3884.0,0.0,0.0,10.82,,,1,92105
nlsy97_1997cohort,2000,154,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,97.9,1.755,,1,310475
nlsy97_1997cohort,2000,155,20,18-24,0.0,4,1.0,1.0,1.0,6602.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.49,100.0,,,,19419.0,7307.0,0.0,99.6,2.653,,1,310475
nlsy97_1997cohort,2002,156,20,18-24,0.0,4,2.0,1.0,4.0,255888.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.59,100.0,,,,9499.0,5846.0,0.0,92.69,1.353,,1,283774
nlsy97_1997cohort,2002,157,20,18-24,1.0,2,2.0,1.0,4.0,135178.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.06,0.0,,,,1681.0,0.0,1973.0,,,,1,83710
nlsy97_1997cohort,2004,158,20,18-24,0.0,2,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,7307.0,79.95,0.468,,1,86613
nlsy97_1997cohort,2000,159,20,18-24,1.0,2,2.0,1.0,5.0,40391.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.28,,,,,,0.0,0.0,3.05,,,1,102724
nlsy97_1997cohort,2001,160,20,18-24,1.0,2,,1.0,5.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,,,,,,0.0,0.0,5.46,,,1,76071
nlsy97_1997cohort,2002,161,20,18-24,0.0,2,1.0,1.0,4.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,0.0,,,,25574.0,0.0,0.0,4.25,,,1,93976
nlsy97_1997cohort,2001,162,20,18-24,1.0,1,2.0,1.0,5.0,30059.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.97,100.0,,,,50349.0,8768.0,0.0,,,,1,97296
nlsy97_1997cohort,2003,163,20,18-24,0.0,1,2.0,1.0,1.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,,,,,,0.0,0.0,,,,1,104863
nlsy97_1997cohort,2001,164,20,18-24,1.0,4,1.0,1.0,5.0,94687.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.9,100.0,,,,12024.0,731.0,0.0,50.17,0.269,,1,271658
nlsy97_1997cohort,2000,165,20,18-24,0.0,4,2.0,1.0,5.0,128163.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.92,0.0,,,,27186.0,0.0,0.0,40.42,1.04,,1,319603
nlsy97_1997cohort,2002,166,20,18-24,1.0,4,2.0,1.0,5.0,113988.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.49,0.0,,,,10960.0,0.0,0.0,83.13,0.972,,1,299272
nlsy97_1997cohort,2004,167,20,18-24,0.0,2,2.0,1.0,2.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,100.0,,,,,2923.0,0.0,,,,1,232733
nlsy97_1997cohort,2001,168,20,18-24,0.0,2,2.0,1.0,5.0,142782.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.44,,,,,,0.0,3653.0,31.34,,,1,270463
nlsy97_1997cohort,2003,169,20,18-24,1.0,4,1.0,1.0,5.0,42210.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.29,,,,,,0.0,0.0,75.58,0.018,,1,289135
nlsy97_1997cohort,2004,170,20,18-24,1.0,4,2.0,1.0,6.0,45714.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.28,100.0,,,,,1023.0,292.0,61.53,,,1,307648
nlsy97_1997cohort,2004,171,20,18-24,1.0,2,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,,87.97,0.344,,1,223632
nlsy97_1997cohort,2003,172,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,98.69,2.139,,1,254974
nlsy97_1997cohort,2000,173,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,320201
nlsy97_1997cohort,2003,174,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,254974
nlsy97_1997cohort,2001,175,20,18-24,1.0,4,2.0,1.0,3.0,151349.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.48,100.0,,,,8717.0,3361.0,0.0,95.64,1.627,,1,258558
nlsy97_1997cohort,2002,176,20,18-24,0.0,4,2.0,1.0,7.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,86075.0,31274.0,0.0,90.29,1.941,,1,278031
nlsy97_1997cohort,2000,177,20,18-24,1.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,14758.0,0.0,0.0,46.3,0.358,,1,320201
nlsy97_1997cohort,2000,178,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,18998.0,21628.0,87.2,1.481,,1,320201
nlsy97_1997cohort,2001,179,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,258558
nlsy97_1997cohort,2003,180,20,18-24,0.0,4,1.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,12838.0,2081.0,0.0,95.25,1.502,,1,254974
nlsy97_1997cohort,2002,181,20,18-24,1.0,4,2.0,1.0,4.0,226514.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.49,0.0,,,,3653.0,0.0,0.0,100.0,1.882,,1,284840
nlsy97_1997cohort,2004,182,20,18-24,1.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,,98.2,1.261,,1,292813
nlsy97_1997cohort,2000,183,20,18-24,1.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,,81.28,0.688,,1,320201
nlsy97_1997cohort,2004,184,20,18-24,0.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,17829.0,79.43,,,1,287028
nlsy97_1997cohort,2001,185,20,18-24,0.0,1,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,7.81,,,1,230831
nlsy97_1997cohort,2003,186,20,18-24,1.0,4,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,,,,,,1,275684
nlsy97_1997cohort,2003,187,20,18-24,0.0,2,2.0,1.0,3.0,25320.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.25,0.0,,,,30283.0,0.0,658.0,85.83,0.733,,1,206479
nlsy97_1997cohort,2000,188,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,731.0,0.0,42.44,0.854,,1,314483
nlsy97_1997cohort,2004,189,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,287584
nlsy97_1997cohort,2003,190,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,82.47,0.545,,1,250421
nlsy97_1997cohort,2002,191,20,18-24,0.0,4,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,6576.0,1461.0,0.0,74.25,0.777,,1,292117
nlsy97_1997cohort,2002,192,20,18-24,1.0,2,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,12422.0,0.0,0.0,55.48,0.118,,1,203784
nlsy97_1997cohort,2001,193,20,18-24,1.0,1,2.0,1.0,2.0,82663.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.77,,,,,,0.0,0.0,18.08,,,1,236857
nlsy97_1997cohort,2000,194,20,18-24,1.0,2,2.0,1.0,3.0,26409.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.27,100.0,,,,9981.0,37.0,2192.0,49.64,0.61,,1,250072
nlsy97_1997cohort,2003,195,20,18-24,0.0,1,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3597.0,0.0,0.0,63.5,,,1,255279
nlsy97_1997cohort,2004,196,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,197099
nlsy97_1997cohort,2001,197,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,75.82,0.408,,1,253941
nlsy97_1997cohort,2000,198,20,18-24,1.0,4,2.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,5437.0,0.0,5846.0,29.94,,,1,314483
nlsy97_1997cohort,2002,199,20,18-24,0.0,4,2.0,1.0,4.0,190564.0,False,0.0,CV_HH_POV_RATIO<=200pct,7.02,100.0,,,,4238.0,585.0,0.0,52.6,,,1,284212
nlsy97_1997cohort,2000,200,20,18-24,0.0,4,2.0,1.0,2.0,420285.0,False,0.0,CV_HH_POV_RATIO<=200pct,16.89,100.0,,,,12327.0,636.0,0.0,,,,1,310954
nlsy97_1997cohort,2003,201,20,18-24,1.0,4,2.0,1.0,3.0,208603.0,False,0.0,CV_HH_POV_RATIO<=200pct,10.3,,,,,,0.0,11691.0,99.59,2.082,,1,281310
nlsy97_1997cohort,2002,202,20,18-24,0.0,4,1.0,1.0,6.0,157829.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.25,100.0,,,,16075.0,2923.0,731.0,39.05,0.409,,1,290133
nlsy97_1997cohort,2004,203,20,18-24,1.0,4,2.0,1.0,2.0,16879.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.97,100.0,,,,,0.0,0.0,46.71,,,1,305558
nlsy97_1997cohort,2001,204,20,18-24,1.0,4,2.0,3.0,2.0,31562.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.82,100.0,,,,,22.0,6576.0,61.9,,,1,269812
nlsy97_1997cohort,2003,205,20,18-24,1.0,4,,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,692704.0,438415.0,33612.0,33.51,,,1,287171
nlsy97_1997cohort,2002,206,20,18-24,0.0,4,2.0,1.0,7.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,9499.0,0.0,16075.0,,,,1,290133
nlsy97_1997cohort,2001,207,20,18-24,1.0,4,2.0,1.0,7.0,116480.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.82,100.0,,,,56662.0,292.0,0.0,82.0,1.592,,1,269812
nlsy97_1997cohort,2004,208,20,18-24,1.0,4,2.0,1.0,7.0,211339.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.04,100.0,,,,,8768.0,438.0,71.79,0.597,,1,305558
nlsy97_1997cohort,2003,209,20,18-24,0.0,2,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,7913.0,0.0,1461.0,,,,1,93721
nlsy97_1997cohort,2004,210,20,18-24,0.0,2,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,,,,1,91253
nlsy97_1997cohort,2000,211,20,18-24,1.0,2,2.0,1.0,3.0,31070.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.53,0.0,,,,8544.0,0.0,2923.0,,,,1,108227
nlsy97_1997cohort,2000,212,20,18-24,0.0,2,1.0,3.0,4.0,80005.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.0,100.0,,,,,146.0,0.0,42.51,0.821,,1,112205
nlsy97_1997cohort,2002,213,20,18-24,1.0,2,2.0,3.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,4238.0,585.0,0.0,35.57,1.077,,1,88194
nlsy97_1997cohort,2002,214,20,18-24,1.0,2,2.0,1.0,5.0,55533.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.75,0.0,,,,,37.0,13152.0,66.56,0.535,,1,88194
nlsy97_1997cohort,2001,215,20,18-24,0.0,2,2.0,3.0,2.0,45089.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.6,100.0,,,,3509.0,0.0,241.0,,,,1,106046
nlsy97_1997cohort,2000,216,20,18-24,1.0,2,1.0,1.0,3.0,69907.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.36,100.0,,,,31070.0,731.0,40919.0,60.5,0.113,,1,108227
nlsy97_1997cohort,2002,217,20,18-24,1.0,2,2.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,44.03,,,1,88194
nlsy97_1997cohort,2003,218,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,,,,1,93721
nlsy97_1997cohort,2002,219,20,18-24,0.0,3,2.0,1.0,3.0,170251.0,False,0.0,CV_HH_POV_RATIO<=200pct,8.41,100.0,,,,17550.0,13.0,0.0,80.77,0.406,,1,273066
nlsy97_1997cohort,2004,220,20,18-24,0.0,4,2.0,4.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,,2192.0,0.0,66.56,0.371,,1,281400
nlsy97_1997cohort,2004,221,20,18-24,1.0,4,2.0,1.0,4.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,5480.0,40919.0,82.21,0.154,,1,287584
nlsy97_1997cohort,2001,222,20,18-24,0.0,2,2.0,1.0,4.0,91080.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.41,,,,,,4384.0,0.0,62.2,1.059,,1,229052
nlsy97_1997cohort,2001,223,20,18-24,0.0,2,2.0,1.0,4.0,102202.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.83,,,,,,5846.0,0.0,87.92,1.139,,1,229052
nlsy97_1997cohort,2002,224,20,18-24,1.0,4,2.0,1.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,5992.0,2338.0,0.0,37.76,,,1,279754
nlsy97_1997cohort,2000,225,20,18-24,0.0,4,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,16312.0,1461.0,0.0,54.98,,,1,298759
nlsy97_1997cohort,2001,226,20,18-24,1.0,1,2.0,1.0,4.0,34568.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.32,0.0,,,,,0.0,0.0,7.11,,,1,221410
nlsy97_1997cohort,2000,227,20,18-24,1.0,3,1.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,,,,1,314483
nlsy97_1997cohort,2004,228,20,18-24,0.0,4,2.0,1.0,4.0,67868.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.54,100.0,,,,,73.0,731.0,29.63,,,1,303911
nlsy97_1997cohort,2004,229,20,18-24,1.0,4,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,86.03,0.337,,1,310591
nlsy97_1997cohort,2004,230,20,18-24,0.0,2,2.0,1.0,4.0,136790.0,False,0.0,CV_HH_POV_RATIO<=200pct,5.04,100.0,,,,,731.0,141754.0,62.12,,,1,107825
nlsy97_1997cohort,2000,231,20,18-24,0.0,2,1.0,3.0,2.0,15535.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.9,100.0,,,,69130.0,25574.0,2923.0,,,,1,132582
nlsy97_1997cohort,2004,232,20,18-24,0.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,11691.0,877.0,43.08,,,1,107825
nlsy97_1997cohort,2000,233,20,18-24,0.0,2,2.0,1.0,1.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,0.0,,,,,0.0,0.0,,,,1,132582
nlsy97_1997cohort,2003,234,20,18-24,1.0,2,2.0,1.0,5.0,22011.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.7,0.0,,,,3597.0,0.0,0.0,,,,1,107568
nlsy97_1997cohort,2001,235,20,18-24,1.0,4,2.0,1.0,4.0,117231.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.32,0.0,,,,64628.0,731.0,27766.0,60.89,0.983,,1,274256
nlsy97_1997cohort,2004,236,20,18-24,1.0,2,2.0,1.0,3.0,592688.0,False,0.0,CV_HH_POV_RATIO<=200pct,26.27,100.0,,,,,7599.0,0.0,76.94,,,1,103608
nlsy97_1997cohort,2003,237,20,18-24,0.0,4,2.0,1.0,6.0,258955.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.97,0.0,,,,327290.0,0.0,0.0,58.78,,,1,270454
nlsy97_1997cohort,2001,238,20,18-24,1.0,4,2.0,1.0,2.0,3021.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.17,100.0,,,,18787.0,7307.0,0.0,79.98,1.556,,1,253941
nlsy97_1997cohort,2000,239,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,,,,1,298759
nlsy97_1997cohort,2003,240,20,18-24,1.0,4,2.0,1.0,5.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,,,,,,585.0,0.0,,,,1,270278
nlsy97_1997cohort,2003,241,20,18-24,1.0,2,2.0,1.0,5.0,112214.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.44,100.0,,,,3956.0,365.0,0.0,51.5,0.002,,1,91489
nlsy97_1997cohort,2004,242,20,18-24,0.0,2,2.0,1.0,5.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,,45.2,0.059,,1,91708
nlsy97_1997cohort,2003,243,20,18-24,1.0,3,2.0,1.0,2.0,53949.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.11,0.0,,,,3597.0,0.0,0.0,29.8,,,1,286177
nlsy97_1997cohort,2003,244,20,18-24,0.0,2,2.0,1.0,5.0,150346.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.75,100.0,,,,,,731.0,10.69,,,1,94188
nlsy97_1997cohort,2004,245,20,18-24,1.0,4,2.0,1.0,5.0,197273.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.04,100.0,,,,,292.0,1461.0,72.25,0.217,,1,304501
nlsy97_1997cohort,2000,246,20,18-24,0.0,2,2.0,1.0,2.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,12739.0,1023.0,0.0,89.78,1.504,,1,112764
nlsy97_1997cohort,2002,247,20,18-24,0.0,4,2.0,1.0,3.0,48299.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.39,,,,,,0.0,0.0,86.42,0.761,,1,335644
nlsy97_1997cohort,2003,248,20,18-24,1.0,4,2.0,1.0,2.0,59056.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.41,100.0,,,,,,36827.0,87.61,1.273,,1,332217
nlsy97_1997cohort,2001,249,20,18-24,0.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,45.56,0.566,,1,321826
nlsy97_1997cohort,2001,250,20,18-24,0.0,4,2.0,1.0,1.0,3757.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.28,0.0,,,,,0.0,0.0,17.02,0.068,,1,321826
nlsy97_1997cohort,2002,251,20,18-24,0.0,2,2.0,1.0,5.0,150015.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.66,100.0,,,,28789.0,4384.0,1169.0,56.5,0.933,,1,308901
nlsy97_1997cohort,2004,252,20,18-24,1.0,2,2.0,1.0,4.0,81933.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.07,0.0,,,,,0.0,29374.0,63.5,,,1,273566
nlsy97_1997cohort,2004,253,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,50.12,,,1,304839
nlsy97_1997cohort,2001,254,20,18-24,0.0,4,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3757.0,0.0,0.0,58.22,0.821,,1,277534
nlsy97_1997cohort,2003,255,20,18-24,1.0,4,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,,,84.46,1.288,,1,286495
nlsy97_1997cohort,2000,256,20,18-24,0.0,4,2.0,1.0,5.0,108744.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.43,100.0,,,,5717.0,3186.0,1461.0,,,,1,316685
nlsy97_1997cohort,2004,257,20,18-24,0.0,4,1.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,,,,1,298283
nlsy97_1997cohort,2002,258,20,18-24,0.0,4,2.0,1.0,2.0,35073.0,False,0.0,CV_HH_POV_RATIO<=200pct,2.02,100.0,,,,215554.0,189980.0,0.0,42.37,0.565,,1,289450
nlsy97_1997cohort,2001,259,20,18-24,0.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,27805.0,1461.0,0.0,53.01,0.569,,1,277534
nlsy97_1997cohort,2000,260,20,18-24,0.0,1,2.0,1.0,5.0,59887.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.94,0.0,,,,27186.0,0.0,0.0,18.08,0.225,,1,112710
nlsy97_1997cohort,2003,261,20,18-24,0.0,1,2.0,1.0,12.0,71932.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.44,100.0,,,,29780.0,292.0,0.0,14.86,,,1,107776
nlsy97_1997cohort,2000,262,20,18-24,0.0,1,1.0,1.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,9.39,0.091,,1,112710
nlsy97_1997cohort,2003,263,20,18-24,0.0,1,1.0,1.0,7.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,11509.0,731.0,0.0,33.76,,,1,107776
nlsy97_1997cohort,2002,264,20,18-24,0.0,4,1.0,1.0,4.0,391563.0,False,0.0,CV_HH_POV_RATIO<=200pct,15.21,100.0,,,,4384.0,731.0,0.0,57.52,1.104,,1,280651
nlsy97_1997cohort,2003,265,20,18-24,0.0,2,2.0,1.0,8.0,51791.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.14,0.0,,,,10790.0,0.0,0.0,10.62,,,1,202431
nlsy97_1997cohort,2000,266,20,18-24,1.0,4,2.0,1.0,3.0,132202.0,False,0.0,CV_HH_POV_RATIO<=200pct,6.35,100.0,,,,14758.0,4384.0,4384.0,,,,1,314483
nlsy97_1997cohort,2000,267,20,18-24,1.0,4,2.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,3884.0,0.0,0.0,91.33,1.419,,1,314483
nlsy97_1997cohort,2001,268,20,18-24,0.0,2,2.0,1.0,4.0,94687.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.61,0.0,,,,13151.0,0.0,1096.0,36.45,,,1,229052
nlsy97_1997cohort,2001,269,20,18-24,1.0,4,1.0,1.0,1.0,0.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.0,0.0,,,,6012.0,2192.0,0.0,45.32,0.191,,1,253941
nlsy97_1997cohort,2004,270,20,18-24,1.0,4,2.0,1.0,2.0,157185.0,False,0.0,CV_HH_POV_RATIO<=200pct,9.07,100.0,,,,,7.0,0.0,75.38,0.031,,1,287584
nlsy97_1997cohort,2002,271,20,18-24,1.0,4,1.0,1.0,4.0,84030.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.1,0.0,,,,3653.0,0.0,0.0,15.07,,,1,279754
nlsy97_1997cohort,2002,272,20,18-24,1.0,2,1.0,4.0,4.0,38727.0,False,1.0,CV_HH_POV_RATIO<=200pct,1.45,0.0,,,,3653.0,0.0,0.0,18.3,,,1,190493
nlsy97_1997cohort,2003,273,20,18-24,1.0,2,1.0,1.0,6.0,,False,,CV_HH_POV_RATIO<=200pct,,100.0,,,,5392.0,1824.0,0.0,,,,1,196630
nlsy97_1997cohort,2000,274,20,18-24,1.0,2,,,,,False,,CV_HH_POV_RATIO<=200pct,,,,,,,0.0,0.0,,,,1,233763
nlsy97_1997cohort,2000,275,20,18-24,0.0,2,1.0,1.0,3.0,11651.0,False,1.0,CV_HH_POV_RATIO<=200pct,0.56,0.0,,,,3884.0,0.0,1315.0,,,,1,242354
nlsy97_1997cohort,2002,276,20,18-24,1.0,2,1.0,1.0,1.0,51148.0,False,0.0,CV_HH_POV_RATIO<=200pct,3.8,0.0,,,,66493.0,0.0,14614.0,,,,1,190493
nlsy97_1997cohort,2004,277,20,18-24,0.0,2,1.0,1.0,3.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,,0.0,0.0,,,,1,197099
nlsy97_1997cohort,2000,278,20,18-24,0.0,4,2.0,1.0,4.0,109132.0,False,0.0,CV_HH_POV_RATIO<=200pct,4.02,0.0,,,,,0.0,21921.0,63.5,0.893,,1,298759
nlsy97_1997cohort,2001,279,20,18-24,0.0,4,2.0,1.0,4.0,429556.0,False,0.0,CV_HH_POV_RATIO<=200pct,17.2,100.0,,,,26303.0,1.0,0.0,,,,1,261824
nlsy97_1997cohort,2003,280,20,18-24,0.0,4,2.0,1.0,4.0,,False,,CV_HH_POV_RATIO<=200pct,,0.0,,,,25176.0,0.0,0.0,,,,1,250421
